date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-05-22,6182.9743576860019,6501.7285016762044,34714.643688623975,33565.981134138186,577.86367238003868,0,570.79888210575268,54742.235848223449,81.908520227317837,18783.094406242861,14927.427739465533,151.84688500676816
2025-05-23,6501.7285016762044,6210.5062648834228,16053.746203430046,13242.084792013335,1554.9332543487803,0,1256.7281570679331,27130.500066677596,474.19601098495326,16375.456005029926,13526.219377187743,18334.510566487035
2025-05-24,6210.5062648834228,6466.9628727833542,14706.387856137075,14781.67276219363,171.21380512851312,-246.49871118508807,1.8339244789444822e-11,27737.944914206957,4.5607961851601431e-12,16233.348106604401,12918.201019239626,20668.296443508847
2025-05-25,6466.9628727833542,6284.1219588549056,34678.313338361622,33515.558571249276,1348.4619540404997,-185.70718692818883,2.9257246625391535e-11,55840.015539586471,7.6865180886898088e-12,17486.117359356027,14328.31188361398,4137.1998805111007
2025-05-26,6284.1219588549056,6252.2989950191122,37514.701768582192,33032.252537343025,4482.4492312391421,0,1.9915410542914457e-11,59026.86928377828,3.8211656061548638e-12,18202.058816641242,14772.308308931622,1017.2858260686717
2025-05-27,6252.2989950191122,6255.5738072869744,35002.789540210732,31763.56440372458,2762.1176934603577,0,477.10744302579167,54300.24798734513,90.796208110423564,17306.450425553776,14015.277513657486,1709.5039835592584
2025-05-28,6255.5738072869744,6471.5120918378134,35364.803977948817,34933.2598011714,905.72915286181922,-474.18497608443346,3.9829849585171221e-11,56876.076654550925,9.0315532830231859e-12,18684.778232599969,14940.325912310222,857.80023426117623
2025-05-29,6471.5120918378134,6062.1136845613028,40171.736695032916,33932.193073139155,3942.431649957347,-357.27136773232394,2654.3833396687319,59387.037508584355,533.1265082849892,19418.05581199914,16097.083774268165,2489.0684791383724
2025-05-30,6062.1136845613028,6151.5070972531266,14653.220786758178,14040.265354542,639.93242806633202,-26.976995850180842,2.5593914543264874e-11,27417.183447326643,5.6363802514169947e-12,16058.297233789275,12926.766687946674,17689.419634817372
2025-05-31,6151.5070972531266,6033.0029419504826,14788.576138891118,15358.920481156641,0,-629.21275918214883,58.86841691662454,27815.97548356992,9.6300371203402459,16185.665382617828,13217.04269969282,16467.80128776524
2025-06-01,6033.0029419504826,6066.2068125983878,59997.229357687676,43798.409217605033,8280.9385422560972,-1792.8974543277302,9710.7790521542775,73554.185020990088,2329.60112296133,20046.912830850742,16208.115909405993,820.16292250666413
2025-06-02,6066.2068125983878,6000.809639744296,58222.462708100065,47779.820284074158,4072.877920733059,-3157.1823575419244,9526.9468608347597,70518.727182720904,2200.507861021596,21077.654487241016,17131.757590233905,132.5306967353913
2025-06-03,6000.809639744296,6456.509816875152,56053.004708513814,42452.44348562813,6188.6172009098,-776.53796900416967,8188.4819909800499,71571.107152423472,1902.8286489246254,19985.393934307656,15778.038927371432,1074.2139610785407
