match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth,ace_diff,double_diff,unf_diff,net_diff,break_won_diff,break_missed_diff,ace_diff_cumsum,double_diff_cumsum,unf_diff_cumsum,net_diff_cumsum,break_won_diff_cumsum,break_missed_diff_cumsum
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0,1,1,1,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36.719,44.308,9,94,BC,CTL,D,0,0,0,-1,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.000625,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171,1.282,1,114,W,CTL,,-1,0,0,0,0,0,-1,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.000856481481481482,1,1,3,0,0,0,0,0,30,2,1,2,0,3,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.622,7.731,3,116,C,NCTL,ND,0,0,0,0,0,0,-1,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00113425925925926,1,1,4,0,0,0,0,0,40,2,2,1,1,3,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.586,16.589,4,86,B,NCTL,ND,0,0,0,0,0,0,-1,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0015625,1,1,5,0,0,0,0,15,40,2,2,2,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.417,5.974,1,94,BC,NCTL,ND,0,0,1,0,0,0,-1,0,1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00222222222222222,1,2,6,0,0,0,1,0,0,1,1,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.552,1,97,W,CTL,,1,0,0,0,0,0,0,0,1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00238425925925926,1,2,7,0,0,0,1,15,0,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.154,5.126,1,79,BW,NCTL,D,0,0,-1,0,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00267361111111111,1,2,8,0,0,0,1,30,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,5.409,1,105,C,NCTL,ND,0,0,0,0,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00283564814814815,1,2,9,0,0,0,1,40,0,1,2,1,5,4,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.954,20.247,7,95,C,NCTL,D,0,0,0,0,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00337962962962963,1,3,10,0,0,1,1,0,0,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.283,5.65,1,103,W,CTL,ND,0,0,0,0,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00363425925925926,1,3,11,0,0,1,1,0,15,2,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.624,14.392,3,110,BC,NCTL,ND,0,0,0,0,0,0,0,0,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00391203703703704,1,3,12,0,0,1,1,0,30,2,2,1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.065,6.48,0,0,BC,CTL,ND,0,-1,-1,0,0,0,0,-1,-1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0043287037037037,1,3,13,0,0,1,1,15,30,2,1,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.938,4.094,1,116,BW,NCTL,D,0,0,0,0,0,0,0,-1,-1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00456018518518519,1,3,14,0,0,1,1,15,40,2,1,2,6,8,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.153,15.455,5,112,BW,CTL,D,0,0,0,0,0,0,0,-1,-1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00581018518518519,1,4,15,0,0,1,2,0,0,1,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.245,17.1,4,81,BC,NCTL,ND,0,0,0,0,0,0,0,-1,-1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00621527777777778,1,4,16,0,0,1,2,0,15,1,2,2,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.109,15.309,4,79,B,NCTL,D,0,0,1,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00677083333333333,1,4,17,0,0,1,2,0,30,1,1,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88,22.124,6,93,BW,NCTL,D,0,0,0,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00710648148148148,1,4,18,0,0,1,2,0,40,1,2,2,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.364,12.612,2,82,W,CTL,D,0,0,0,0,-1,0,0,-1,0,-1,-1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00762731481481482,1,5,19,0,0,1,3,0,0,2,1,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.646,16.664,4,119,BC,NCTL,ND,0,0,0,0,0,0,0,-1,0,-1,-1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00797453703703704,1,5,20,0,0,1,3,15,0,2,2,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.572,17.183,4,93,BW,NCTL,D,0,0,0,0,0,0,0,-1,0,-1,-1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00849537037037037,1,5,21,0,0,1,3,30,0,2,2,1,9,12,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.528,33.007,6,95,BC,CTL,ND,0,0,0,0,0,0,0,-1,0,-1,-1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.00907407407407407,1,5,22,0,0,1,3,40,0,2,1,1,10,12,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.098,3.792,2,114,BC,NCTL,D,0,0,0,0,1,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.010150462962963,1,6,23,0,0,2,3,0,0,1,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.681,6.406,1,105,C,NCTL,D,0,0,0,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0103472222222222,1,6,24,0,0,2,3,15,0,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.457,20.255,3,106,C,NCTL,D,0,0,0,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0106365740740741,1,6,25,0,0,2,3,30,0,1,2,1,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.879,11.319,3,86,BC,NCTL,ND,0,0,0,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0110069444444444,1,6,26,0,0,2,3,40,0,1,2,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.147,22.987,6,83,B,NCTL,ND,0,0,0,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0114236111111111,1,6,27,0,0,2,3,40,15,1,2,1,14,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.23,34.355,5,86,W,CTL,ND,0,0,0,1,0,0,0,-1,0,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0121296296296296,1,7,28,0,0,3,3,0,0,2,2,2,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.674,4.197,1,94,BC,NCTL,ND,0,0,1,0,0,0,0,-1,1,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0126273148148148,1,7,29,0,0,3,3,0,15,2,2,2,14,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.098,14.926,5,96,B,NCTL,D,0,0,1,0,0,0,0,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0130902777777778,1,7,30,0,0,3,3,0,30,2,2,2,14,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.116,12.523,3,95,BC,NCTL,ND,0,0,1,0,0,0,0,-1,3,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0137152777777778,1,7,31,0,0,3,3,0,40,2,2,2,14,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,3.431,1,96,BW,CTL,D,0,0,0,0,0,0,0,-1,3,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0149884259259259,1,8,32,0,0,3,4,0,0,1,1,1,15,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.873,5.637,1,108,C,CTL,D,1,0,0,0,0,0,1,-1,3,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.015162037037037,1,8,33,0,0,3,4,15,0,1,2,1,16,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.631,5.531,1,89,C,NCTL,ND,0,0,-1,0,0,0,1,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.015474537037037,1,8,34,0,0,3,4,30,0,1,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.407,5.096,1,94,W,CTL,ND,0,0,0,0,0,0,1,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0156597222222222,1,8,35,0,0,3,4,40,0,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.212,3.347,1,106,BW,NCTL,ND,0,0,0,0,0,0,1,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0160300925925926,1,9,36,0,0,4,4,0,0,2,1,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.192,8.22,1,117,C,NCTL,ND,0,0,0,0,0,0,1,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0162384259259259,1,9,37,0,0,4,4,0,15,2,1,1,19,18,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.312,10.883,4,101,W,NCTL,D,0,0,0,0,0,0,1,-1,2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0165162037037037,1,9,38,0,0,4,4,15,15,2,1,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.007,16.474,3,115,W,CTL,ND,0,0,0,-1,0,0,1,-1,2,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0167939814814815,1,9,39,0,0,4,4,15,30,2,2,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.343,17.561,5,93,B,NCTL,ND,0,0,0,-1,0,0,1,-1,2,-2,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0172569444444444,1,9,40,0,0,4,4,15,40,2,2,2,19,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.682,13.679,3,102,B,CTL,ND,0,0,1,0,0,0,1,-1,3,-2,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0185185185185185,1,10,41,0,0,4,5,0,0,1,1,1,20,21,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.706,32.122,9,103,BC,CTL,ND,0,0,0,1,0,0,1,-1,3,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0189236111111111,1,10,42,0,0,4,5,15,0,1,1,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.503,10.146,3,102,BW,CTL,ND,0,0,0,0,0,0,1,-1,3,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0191550925925926,1,10,43,0,0,4,5,30,0,1,1,1,22,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.558,22.908,5,102,BC,NCTL,D,0,0,-1,0,0,0,1,-1,2,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0194097222222222,1,10,44,0,0,4,5,40,0,1,2,1,23,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.441,12.394,3,81,BW,CTL,ND,0,0,0,0,0,0,1,-1,2,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0199537037037037,1,11,45,0,0,5,5,0,0,2,2,1,24,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.431,37.823,10,103,C,CTL,D,0,0,-1,0,0,0,1,-1,1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.020625,1,11,46,0,0,5,5,15,0,2,1,2,24,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958,1.14,1,115,W,CTL,,-1,0,0,0,0,0,0,-1,1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0208912037037037,1,11,47,0,0,5,5,15,15,2,1,1,25,22,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.289,11.738,4,109,BW,NCTL,ND,0,0,0,0,0,0,0,-1,1,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0212384259259259,1,11,48,0,0,5,5,30,15,2,1,1,26,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.077,10.961,2,114,C,NCTL,D,0,0,-1,0,0,0,0,-1,0,-1,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0215509259259259,1,11,49,0,0,5,5,40,15,2,1,1,27,22,1,0,0,0,1,0,B,0,0,0,0,0,1,0,0,1,0,1,0,0,0,27.45,18.506,6,120,C,NCTL,ND,0,0,0,0,1,0,0,-1,0,-1,1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0226736111111111,1,12,50,0,0,6,5,0,0,1,1,2,27,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.219,12.226,2,84,W,CTL,ND,0,0,1,0,0,0,0,-1,1,-1,1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0228703703703704,1,12,51,0,0,6,5,0,15,1,1,1,28,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.56,11.074,3,110,C,CTL,ND,0,0,-1,0,0,0,0,-1,0,-1,1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0231134259259259,1,12,52,0,0,6,5,15,15,1,2,2,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.373,13.195,4,75,BC,NCTL,D,0,0,0,0,0,0,0,-1,0,-1,1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0236458333333333,1,12,53,0,0,6,5,15,30,1,2,2,28,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.711,23.602,8,79,B,NCTL,D,0,0,1,0,0,0,0,-1,1,-1,1,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0241782407407407,1,12,54,0,0,6,5,15,40,1,1,1,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.298,7.1,1,97,W,CTL,D,0,0,0,0,0,-1,0,-1,1,-1,1,-1
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0245138888888889,1,12,55,0,0,6,5,30,40,1,2,1,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41.933,43.466,13,80,B,CTL,ND,0,0,0,0,0,-1,0,-1,1,-1,1,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0251273148148148,1,12,56,0,0,6,5,40,40,1,2,1,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.474,20.677,5,80,BW,NCTL,ND,0,0,0,0,0,0,0,-1,1,-1,1,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0255787037037037,1,12,57,0,0,6,5,AD,40,1,1,2,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.196,13.338,4,103,BW,NCTL,D,0,0,0,0,0,0,0,-1,1,-1,1,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0258564814814815,1,12,58,0,0,6,5,40,40,1,1,2,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.798,15.55,4,97,BW,NCTL,D,0,0,0,0,0,0,0,-1,1,-1,1,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0261574074074074,1,12,59,0,0,6,5,40,AD,1,2,2,31,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22.416,19.982,6,86,C,NCTL,D,0,0,0,0,-1,0,0,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0267592592592593,1,13,60,0,0,6,6,0,0,2,1,2,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976,3.95,1,115,C,NCTL,ND,0,0,0,0,0,0,0,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0271412037037037,1,13,61,0,0,6,6,0,1,1,1,1,32,29,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.408,7.379,3,103,BC,NCTL,ND,0,0,0,0,0,0,0,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0273611111111111,1,13,62,0,0,6,6,1,1,1,2,2,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.589,24.74,8,81,BC,NCTL,D,0,0,0,0,0,0,0,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.027974537037037,1,13,63,0,0,6,6,1,2,2,1,1,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,8.188,2,116,W,NCTL,D,0,0,0,0,0,0,0,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.028287037037037,1,13,64,0,0,6,6,2,2,2,1,2,33,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,3.233,1,115,W,CTL,D,-1,0,0,0,0,0,-1,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.028587962962963,1,13,65,0,0,6,6,2,3,1,1,1,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829,6.222,1,109,C,CTL,ND,0,0,0,0,0,0,-1,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0291435185185185,1,13,66,0,0,6,6,3,3,1,1,2,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54,8.977,2,96,W,NCTL,D,0,0,0,0,0,0,-1,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0294907407407407,1,13,67,0,0,6,6,3,4,2,1,2,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.453,25.715,9,114,BC,NCTL,ND,0,0,0,0,0,0,-1,-1,1,-1,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0298958333333333,1,13,68,0,0,6,6,3,5,2,1,2,34,34,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.06,15.693,5,113,W,NCTL,ND,0,0,0,-1,0,0,-1,-1,1,-2,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0302546296296296,1,13,69,0,0,6,6,3,6,1,2,1,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.243,12.264,3,80,B,NCTL,D,0,0,0,0,0,0,-1,-1,1,-2,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.030625,1,13,70,0,0,6,6,4,6,1,2,1,36,34,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32,20.142,5,80,BC,NCTL,ND,0,0,0,0,0,0,-1,-1,1,-2,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0311342592592593,1,13,71,0,0,6,6,5,6,2,1,2,36,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.253,4.906,1,116,C,NCTL,D,0,0,0,0,0,0,-1,-1,1,-2,0,-2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0326157407407407,2,1,72,0,0,6,7,0,0,1,1,1,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.909,13.676,1,99,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0329398148148148,2,1,73,0,1,0,0,15,0,1,1,1,38,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,1.354,1,107,C,CTL,,1,0,0,0,0,0,1,0,0,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0330902777777778,2,1,74,0,1,0,0,30,0,1,2,1,39,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.239,14.034,1,86,W,NCTL,D,0,0,-1,0,0,0,1,0,-1,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0335416666666667,2,1,75,0,1,0,0,40,0,1,1,1,40,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.279,4.516,1,100,B,NCTL,ND,0,0,0,0,0,0,1,0,-1,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0341435185185185,2,2,76,0,1,1,0,0,0,2,2,1,41,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.646,7.139,2,102,BC,NCTL,ND,0,0,-1,0,0,0,1,0,-2,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.034537037037037,2,2,77,0,1,1,0,15,0,2,1,1,42,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.671,16.736,4,107,W,CTL,ND,0,0,-1,0,0,0,1,0,-3,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0349189814814815,2,2,78,0,1,1,0,30,0,2,1,1,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.26,45.261,8,116,W,NCTL,ND,0,0,0,0,0,0,1,0,-3,0,0,0
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0354166666666667,2,2,79,0,1,1,0,40,0,2,2,2,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.913,5.848,1,90,W,NCTL,D,0,0,0,0,0,1,1,0,-3,0,0,1
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0357986111111111,2,2,80,0,1,1,0,40,15,2,1,2,43,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.746,1.072,1,107,W,CTL,,-1,0,0,0,0,1,0,0,-3,0,0,2
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0360648148148148,2,2,81,0,1,1,0,40,30,2,1,2,43,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.161,0.916,1,111,C,CTL,,-1,0,0,0,0,1,-1,0,-3,0,0,3
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0363194444444444,2,2,82,0,1,1,0,40,40,2,1,2,43,39,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.761,9.015,3,112,BW,CTL,ND,0,0,0,0,0,0,-1,0,-3,0,0,3
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0365972222222222,2,2,83,0,1,1,0,40,AD,2,1,2,43,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.617,13.064,3,90,B,NCTL,D,0,0,0,0,0,0,-1,0,-3,0,0,3
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0369560185185185,2,3,84,0,1,1,1,0,0,1,2,1,44,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.743,4.798,1,84,B,NCTL,ND,0,0,-1,0,0,0,-1,0,-4,0,0,3
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0372222222222222,2,3,85,0,1,1,1,15,0,1,1,2,44,41,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.819,29.706,8,102,C,CTL,ND,0,0,0,-1,0,0,-1,0,-4,-1,0,3
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,0.0375347222222222,2,3,86,0,1,1,1,15,15,1,1,1,45,41,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.644,9.685,3,103,C,CTL,ND,0,0,0,0,0,0,-1,0,-4,-1,0,3
